TipoInstituicao,CodInst,AnoMes,NomeRelatorio,NumeroRelatorio,Grupo,Conta,NomeColuna,DescricaoColuna,Saldo
3,00000208,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,00000208,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],36767077177.49
3,00000208,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-635280788.73
3,00000208,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],36131796388.76
3,00066670,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],419804010.84
3,00066670,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],351585.5
3,00066670,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],0.0
3,00066670,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],411954463.73
3,00066670,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,00066670,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],7497315.45
3,00066670,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],0.0
3,00066670,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],646.16
3,00066670,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],419804010.84
3,00066670,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,00066670,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,00066670,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,00066670,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,00066670,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,00066670,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],0.0
3,00066670,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],0.0
3,00066670,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],0.0
3,00068987,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],613264402.86
3,00068987,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],5917320.51
3,00068987,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],19758365.52
3,00068987,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],69458740.02
3,00068987,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,00068987,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],5569282.88
3,00068987,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],194239887.58
3,00068987,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],9881393.41
3,00068987,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],613264402.86
3,00068987,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,00068987,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,00068987,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,00068987,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,00068987,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,00068987,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],336028025.34
3,00068987,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-27588612.4
3,00068987,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],308439412.94
3,00075847,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],3156066595.14
3,00075847,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],13550571.06
3,00075847,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],0.0
3,00075847,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],55061465.8
3,00075847,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,00075847,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],165501256.89
3,00075847,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],1419335183.97
3,00075847,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],21072782.23
3,00075847,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],3156066595.14
3,00075847,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,00075847,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,00075847,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,00075847,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,00075847,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,00075847,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],1527976362.87
3,00075847,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-46431027.68
3,00075847,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],1481545335.19
3,00106180,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],1519183094.97
3,00106180,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],3742.19
3,00106180,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],734970718.6
3,00106180,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],682026747.48
3,00106180,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,00106180,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],215337.0
3,00106180,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],350106.83
3,00106180,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],53349535.85
3,00106180,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],1519183094.97
3,00106180,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,00106180,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,00106180,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,00106180,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,00106180,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,00106180,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],48459203.04
3,00106180,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-192296.02
3,00106180,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],48266907.02
3,00122327,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],330270964.82
3,00122327,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],658140.47
3,00122327,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],14805825.66
3,00122327,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],13665.46
3,00122327,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,00122327,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],29843468.07
3,00122327,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],17992895.12
3,00122327,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],624984.78
3,00122327,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],330270964.82
3,00122327,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,00122327,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,00122327,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,00122327,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,00122327,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,00122327,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],291020152.11
3,00122327,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-24688166.85
3,00122327,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],266331985.26
3,00129753,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],1980378.1
3,00129753,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],1309242.12
3,00129753,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],0.0
3,00129753,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],0.0
3,00129753,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,00129753,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],43263.55
3,00129753,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],0.0
3,00129753,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],489.27
3,00129753,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],1980378.1
3,00129753,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,00129753,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,00129753,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,00129753,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,00129753,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,00129753,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],664929.56
3,00129753,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-37546.4
3,00129753,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],627383.16
3,00141155,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],6336696.2
3,00141155,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],550139.0
3,00141155,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],252624.9
3,00141155,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],2206805.75
3,00141155,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,00141155,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],1088487.77
3,00141155,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],0.0
3,00141155,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],455890.51
3,00141155,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],6336696.2
3,00141155,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,00141155,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,00141155,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,00141155,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,00141155,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,00141155,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],1815165.0
3,00141155,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-32416.73
3,00141155,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],1782748.27
3,00162760,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],202371388.04
3,00162760,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],363750.59
3,00162760,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],0.0
3,00162760,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],124688258.34
3,00162760,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],7397378.41
3,00162760,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],51926745.92
3,00162760,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],942627.34
3,00162760,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],772.759999997914
3,00162760,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],209768766.45
3,00162760,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],236821.04
3,00162760,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],25060449.01
3,00162760,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],7397378.41
3,00162760,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],-848036.96
3,00162760,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],31846611.5
3,00162760,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],0.0
3,00162760,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],0.0
3,00162760,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],0.0
3,00204963,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],190145737.9
3,00204963,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],1448393.82
3,00204963,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],0.0
3,00204963,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],42790473.57
3,00204963,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,00204963,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],6611709.86
3,00204963,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],47073799.15
3,00204963,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],2438798.5
3,00204963,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],190145737.9
3,00204963,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,00204963,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,00204963,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,00204963,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,00204963,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,00204963,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],102297705.29
3,00204963,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],-12515142.29
3,00204963,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],89782563.0
3,00250699,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],20729535.39
3,00250699,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],19522051.22
3,00250699,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],0.0
3,00250699,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],0.0
3,00250699,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,00250699,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],464667.75
3,00250699,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],0.0
3,00250699,202412,Ativo,2,,78201,"Permanente Ajustado 
(h)",[20000004]-[23000001],742816.42
3,00250699,202412,Ativo,2,,78202,"Ativo Total Ajustado 
(i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h)",[11000006] +  [12000005] +  [13000004] + [16000001] + [17000000] + [23000001] + [49908008] + [18000009] + [19000008] + [14000003] + [15000002] + [20000004]-[23000001],20729535.39
3,00250699,202412,Ativo,2,Arrendamento Mercantil,78194,"Arrendamento Mercantil a Receber 
(e1)",[17000000]-[17900007],0.0
3,00250699,202412,Ativo,2,Arrendamento Mercantil,78195,"Imobilizado de Arrendamento 
(e2)",[23000001],0.0
3,00250699,202412,Ativo,2,Arrendamento Mercantil,78196,"Credores por Antecipação de Valor Residual 
(e3)",[49908008],0.0
3,00250699,202412,Ativo,2,Arrendamento Mercantil,78197,"Provisão sobre Arrendamento Mercantil 
(e4)",[17900007],0.0
3,00250699,202412,Ativo,2,Arrendamento Mercantil,78198,"Arrendamento Mercantil Líquido de Provisão 
(e)",[17000000] + [23000001] + [49908008],0.0
3,00250699,202412,Ativo,2,Operações de Crédito,78191,"Operações de Crédito 
(d1)",[16000001]-[16900008],0.0
3,00250699,202412,Ativo,2,Operações de Crédito,78192,"Provisão sobre Operações de Crédito 
(d2)",[16900008],0.0
3,00250699,202412,Ativo,2,Operações de Crédito,78193,"Operações de Crédito Líquidas de Provisão 
(d)",[16000001],0.0
3,00259231,202412,Ativo,2,,78182,"Ativo Total 
(k) = (i) - (j)",[10000007]+[20000004],763728752.8
3,00259231,202412,Ativo,2,,78188,"Disponibilidades 
(a)",[11000006],712684.31
3,00259231,202412,Ativo,2,,78189,"Aplicações Interfinanceiras de Liquidez 
(b)",[12000005],0.0
3,00259231,202412,Ativo,2,,78190,"TVM e Instrumentos Financeiros Derivativos 
(c)",[13000004],21211679.73
3,00259231,202412,Ativo,2,,78196,"Credores por Antecipação de Valor Residual 
(j)",[49908008],0.0
3,00259231,202412,Ativo,2,,78199,"Outros Créditos - Líquido de Provisão 
(f)",[18000009],5416566.92
3,00259231,202412,Ativo,2,,78200,"Outros Ativos Realizáveis 
(g)",[19000008] + [14000003] + [15000002],241739311.43
